temperature,pump cooler freq,concentration,light intensity
 temperature, pump cooler freq, concentration, light intensity
 24.57307, 14005, 90830.7, 1344.23
 24.42942, 14005, 91668.98, 1340.45
 25.28486, 14005, 93927.93, 1344.22
 24.74706, 14005, 93710.37, 1339.07
 24.52561, 14005, 95044.57, 1347.41
 24.09594, 14005, 90425.64, 1348.32
 24.59118, 14005, 94932.13, 1337.56
 24.54355, 14005, 94748.13, 1338.6
 24.58639, 14005, 91963.43, 1344.0
 24.81037, 14005, 93160.12, 1345.81
 24.13833, 14005, 91300.36, 1335.95
 24.36985, 14005, 92434.29, 1351.23
 24.18427, 14005, 94915.05, 1333.11
 24.35215, 14005, 92824.21, 1341.04
 24.93987, 14005, 92186.96, 1348.89
 24.54651, 14005, 90563.99, 1344.13
 24.55497, 14005, 94251.08, 1341.43
 24.71093, 14005, 90952.29, 1343.75
 24.76554, 14005, 93506.49, 1342.38
 24.52324, 14005, 92854.73, 1343.12
 24.81384, 14005, 94748.13, 1342.58
 24.26296, 14005, 94077.58, 1343.5
 24.54197, 14005, 93571.06, 1341.49
 24.77983, 14005, 90017.55, 1353.08
 24.62004, 14005, 93061.72, 1336.36
 24.81139, 14005, 91354.48, 1341.08
 24.37321, 14005, 92031.17, 1350.73
 24.58878, 14005, 90533.59, 1348.27
 25.19576, 14005, 93832.73, 1341.88
 25.4057, 14005, 92352.95, 1337.6
 24.3728, 14005, 94257.85, 1339.33
 24.75265, 14005, 92021.0, 1349.63
 24.96589, 14005, 95122.98, 1338.76
 24.26081, 14005, 92671.6, 1348.41
 24.62872, 14005, 92258.07, 1342.77
 24.55751, 14005, 90503.24, 1346.11
 24.37427, 14005, 93278.94, 1347.74
 25.00188, 14005, 92953.1, 1333.52
 25.14989, 14005, 92434.29, 1342.51
 24.68384, 14005, 91662.25, 1338.66
 24.90859, 14005, 93329.9, 1340.62
 24.41786, 14005, 89963.62, 1344.83
 24.58964, 14005, 92881.89, 1341.69
 24.68995, 14005, 93129.59, 1337.86
 24.63458, 14005, 92759.79, 1343.99
 24.68357, 14005, 93295.92, 1346.01
 24.7484, 14005, 89865.86, 1348.4
 24.49291, 14005, 93825.97, 1345.54
 24.83767, 14005, 93540.48, 1345.56
 24.6126, 14005, 93452.15, 1339.66
 24.70777, 14005, 93968.74, 1335.11
 24.54948, 14005, 93543.86, 1340.96
 24.84645, 14005, 95047.96, 1339.18
 24.08234, 14005, 91668.98, 1339.69
 25.43433, 14005, 92613.95, 1347.75
 25.13771, 14005, 91641.93, 1344.08
 25.39205, 14005, 94945.71, 1339.44
 24.87519, 14005, 91584.41, 1341.01
 24.84866, 14005, 92868.29, 1343.82
 25.11201, 14005, 93350.3, 1338.15
 24.60914, 14005, 91361.23, 1344.06
 24.9396, 14005, 95877.01, 1350.12
 24.25083, 14005, 93893.92, 1332.49
 24.85462, 14005, 93187.31, 1334.62
 24.72626, 14005, 91242.88, 1349.51
 24.58908, 14005, 92664.83, 1345.76
 25.17596, 14005, 91902.53, 1343.94
 24.44482, 14005, 92027.8, 1348.0
 24.9857, 14005, 93255.21, 1347.35
 24.58305, 14005, 92651.24, 1337.73
 24.71479, 14005, 91192.22, 1348.47
 25.24233, 14005, 93411.38, 1341.58
 24.7991, 14005, 92359.74, 1343.14
 24.75344, 14005, 93214.45, 1341.04
 24.70419, 14005, 90894.88, 1346.33
 24.74202, 14005, 92583.44, 1341.22
 24.87292, 14005, 94771.95, 1350.25
 24.46331, 14005, 91953.33, 1340.12
 25.02541, 14005, 92841.17, 1341.69
 24.88811, 14005, 92702.13, 1343.96
 24.60821, 14005, 92810.61, 1338.81
 24.82325, 14005, 92569.89, 1339.33
 25.28296, 14005, 93153.32, 1349.16
 24.98107, 14005, 93170.3, 1344.33
 25.08407, 14005, 91411.94, 1343.31
 24.35667, 14005, 93258.59, 1341.6
 25.14154, 14005, 98074.59, 1349.19
 24.75943, 14005, 92647.84, 1333.41
 24.22652, 14005, 94142.18, 1343.16
 24.80778, 14005, 93112.59, 1337.7
 24.38898, 14005, 93095.64, 1338.42
 24.64718, 14005, 90830.7, 1343.71
 24.30362, 14005, 92739.42, 1344.25
 24.89036, 14005, 94417.85, 1340.74
 24.96252, 14005, 94673.2, 1339.43
 24.82522, 14005, 92905.6, 1347.35
 24.40992, 14005, 95024.11, 1339.76
 25.01025, 14005, 92647.84, 1346.76
 24.95938, 14005, 90368.27, 1345.64
 24.65367, 14005, 93258.59, 1346.23
 24.90352, 14005, 92278.42, 1345.76
 24.90241, 14005, 91317.3, 1341.93
 24.55866, 14005, 93520.11, 1345.57
 24.73571, 14005, 93265.4, 1347.72
 24.61895, 14005, 90405.37, 1349.52
 24.86975, 14005, 93143.16, 1344.16
 24.68686, 14005, 92224.21, 1342.81
 24.55039, 14005, 91290.2, 1338.32
 25.01527, 14005, 90847.59, 1338.42
 24.52696, 14005, 94591.46, 1338.56
 25.05204, 14005, 94200.02, 1335.28
 24.67174, 14005, 92637.72, 1335.67
 24.65565, 14005, 94390.58, 1332.67
 24.8583, 14005, 96051.16, 1337.85
 24.83478, 14005, 92481.74, 1336.03
 24.74851, 14005, 94972.99, 1336.8
 25.31443, 14005, 91256.41, 1340.89
 24.86055, 14005, 92075.21, 1338.18
 24.80055, 14005, 92970.1, 1334.25
 24.69558, 14005, 90867.84, 1345.58
 24.82785, 14005, 94448.45, 1347.1
 24.75378, 14005, 93207.67, 1340.07
 24.50498, 14005, 92858.11, 1340.02
 24.76818, 14005, 92142.94, 1348.96
 25.35045, 14005, 90587.63, 1350.03
 24.69299, 14005, 94322.55, 1336.74
 24.63599, 14005, 92044.73, 1345.66
 24.94549, 14005, 94298.7, 1336.78
 24.88618, 14005, 93785.13, 1347.29
 24.9352, 14005, 96803.37, 1341.23
 25.11776, 14005, 91236.16, 1344.13
 24.53885, 14005, 94196.64, 1344.57
 24.93155, 14005, 93397.84, 1335.93
 25.41312, 14005, 93652.62, 1339.72
 25.0726, 14005, 93380.83, 1337.62
 24.57628, 14005, 94451.87, 1346.77
 24.51155, 14005, 94257.85, 1349.03
 24.26736, 14005, 93051.53, 1334.5
 24.77678, 14005, 91645.33, 1348.23
 24.90411, 14005, 90692.29, 1346.65
 25.15299, 14005, 93989.17, 1339.57
 24.53153, 14005, 92749.6, 1336.49
 25.02704, 14005, 92875.1, 1342.36
 25.32377, 14005, 94227.23, 1333.76
 24.88523, 14005, 91324.05, 1337.1
 24.94486, 14005, 95894.08, 1346.88
 24.64968, 14005, 93292.55, 1339.4
 24.62212, 14005, 91482.96, 1349.13
 25.12069, 14005, 93170.3, 1337.24
 24.11612, 14005, 94547.2, 1341.03
 24.88173, 14005, 92356.34, 1340.71
 24.60688, 14005, 90368.27, 1351.92
 24.49521, 14005, 93839.52, 1345.97
 24.48023, 14005, 90459.36, 1349.38
 24.75996, 14005, 90729.41, 1348.57
 24.51201, 14005, 92535.98, 1347.89
 25.15863, 14005, 93808.93, 1340.41
 24.26676, 14005, 96027.28, 1335.75
 24.43846, 14005, 93846.31, 1337.96
 24.22035, 14005, 94159.23, 1349.09
 24.84224, 14005, 92966.7, 1341.12
 24.87634, 14005, 92170.05, 1340.08
 24.97773, 14005, 94516.53, 1343.41
 24.59129, 14005, 91290.2, 1346.06
 24.68438, 14005, 94662.98, 1335.29
 24.90881, 14005, 92369.92, 1342.54
 24.55111, 14005, 93177.12, 1341.63
 24.7179, 14005, 95051.38, 1341.94
 25.15577, 14005, 92153.11, 1340.6
 24.91319, 14005, 92898.82, 1342.77
 25.06166, 14005, 94594.84, 1340.46
 24.74479, 14005, 92827.61, 1340.27
 24.76978, 14005, 90459.36, 1336.51
 24.91095, 14005, 96003.34, 1346.97
 24.59599, 14005, 93802.14, 1339.36
 24.49106, 14005, 93044.75, 1347.47
 24.43077, 14005, 94288.5, 1340.24
 25.03658, 14005, 95119.56, 1337.66
 24.84957, 14005, 93547.27, 1346.98
 24.82801, 14005, 90695.61, 1343.65
 25.28496, 14005, 93808.93, 1340.2
 25.12747, 14005, 93591.42, 1336.72
 25.26925, 14005, 93632.2, 1341.55
 24.97297, 14005, 95774.56, 1336.86
 24.36425, 14005, 92688.54, 1335.87
 24.49303, 14005, 90827.3, 1337.93
 24.98066, 14005, 91655.48, 1337.32
 24.59478, 14005, 93458.94, 1338.13
 24.99898, 14005, 95191.13, 1346.75
 24.54024, 14005, 93866.74, 1337.66
 25.09877, 14005, 88405.63, 1342.58
 25.06437, 14005, 92159.88, 1341.29
 24.94404, 14005, 93020.96, 1339.23
 24.81684, 14005, 93516.7, 1345.01
 24.92981, 14005, 96157.1, 1335.23
 25.06112, 14005, 93955.12, 1344.64
 24.88356, 14005, 89801.85, 1341.83
 24.90128, 14005, 90364.88, 1342.66
 24.86184, 14005, 92651.24, 1338.4
 25.2178, 14005, 93343.47, 1341.57
 24.62608, 14005, 92356.34, 1343.66
 25.35853, 14005, 92156.48, 1341.24
 24.65996, 14005, 95388.97, 1341.06
 25.05297, 14005, 97663.02, 1337.1
 24.88034, 14005, 91202.33, 1345.89
 25.11137, 14005, 92325.85, 1337.32
 24.44019, 14005, 93377.44, 1343.99
 25.28703, 14005, 93211.05, 1338.51
 24.93594, 14005, 91767.13, 1337.37
 24.61804, 14005, 95682.4, 1336.86
 24.66189, 14005, 91455.88, 1340.03
 24.80442, 14005, 92173.38, 1341.8
 25.18346, 14005, 91855.14, 1348.41
 24.97313, 14005, 93353.66, 1340.15
 24.70955, 14005, 92434.29, 1340.62
 24.87654, 14005, 95846.28, 1339.2
 24.98528, 14005, 92749.6, 1345.89
 24.98055, 14005, 93768.16, 1343.14
 25.01822, 14005, 95552.73, 1348.17
 24.94699, 14005, 95024.11, 1336.25
 24.80331, 14005, 92949.73, 1346.14
 24.49516, 14005, 95617.55, 1337.89
 24.61956, 14005, 94377.0, 1334.61
 24.48639, 14005, 93727.37, 1339.88
 24.76116, 14005, 94748.13, 1341.59
 25.16442, 14005, 92508.88, 1338.42
 24.85077, 14005, 93492.88, 1336.94
 25.13055, 14005, 93656.02, 1337.65
 25.30627, 14005, 92766.54, 1351.22
 25.13168, 14005, 94237.45, 1337.93
 24.39145, 14005, 93258.59, 1342.51
 24.63976, 14005, 96587.86, 1343.38
 25.15618, 14005, 94669.78, 1342.46
 25.20405, 14005, 93795.34, 1339.94
 25.37885, 14005, 94778.78, 1339.1
 24.71288, 14005, 93727.37, 1343.31
 24.65633, 14005, 91388.27, 1335.45
 24.56834, 14005, 94955.95, 1341.56
 24.78045, 14005, 89960.23, 1345.69
 24.77123, 14005, 93190.66, 1344.44
 25.25673, 14005, 94734.48, 1346.89
 24.74167, 14005, 95266.2, 1333.72
 25.141, 14005, 95713.13, 1337.66
 25.0218, 14005, 92027.8, 1343.63
 24.70951, 14005, 93414.8, 1334.67
 24.51667, 14005, 93173.71, 1348.09
 25.09876, 14005, 94356.55, 1349.91
 24.98845, 14005, 94421.23, 1339.61
 24.9603, 14005, 93357.08, 1341.89
 24.94351, 14005, 92359.74, 1337.69
 25.00972, 14005, 93744.34, 1341.64
 24.69037, 14005, 96150.26, 1342.37
 24.89094, 14005, 92905.6, 1347.88
 24.65701, 14005, 94074.19, 1344.34
 24.60104, 14005, 95549.3, 1343.46
 24.72181, 14005, 93496.3, 1342.46
 25.17141, 14005, 93846.31, 1339.44
 24.56109, 14005, 95024.11, 1340.86
 24.79801, 14005, 93543.86, 1348.69
 25.0595, 14005, 97080.59, 1343.35
 25.1203, 14005, 95201.37, 1342.59
 25.09345, 14005, 93377.44, 1339.81
 24.56781, 14005, 93961.91, 1340.97
 24.76064, 14005, 92109.05, 1340.55
 24.29874, 14005, 95423.05, 1341.95
 24.75768, 14005, 93380.83, 1340.49
 24.5967, 14005, 93639.01, 1344.27
 25.0523, 14005, 93526.9, 1335.78
 24.82815, 14005, 94322.55, 1336.83
 24.32877, 14005, 92885.29, 1343.21
 25.1721, 14005, 97388.85, 1336.27
 25.44321, 14005, 93985.76, 1342.89
 24.85221, 14005, 93306.13, 1337.55
 25.10755, 14005, 95068.41, 1337.89
 25.07829, 14005, 92956.51, 1340.1
 24.31861, 14005, 94036.78, 1345.01
 25.47893, 14005, 94812.83, 1333.08
 24.96104, 14005, 91225.99, 1344.28
 24.46348, 14005, 92173.38, 1341.84
 24.83138, 14005, 93907.54, 1345.15
 25.14162, 14005, 93000.61, 1342.95
 24.90947, 14005, 93126.18, 1338.67
 24.98349, 14005, 94172.8, 1343.05
 24.55232, 14005, 98005.98, 1333.64
 24.66114, 14005, 94543.78, 1343.85
 25.52924, 14005, 92264.88, 1341.8
 24.74722, 14005, 94581.24, 1336.73
 25.03115, 14005, 93221.24, 1340.88
 24.90987, 14005, 95129.79, 1333.11
 24.97338, 14005, 92264.88, 1340.62
 24.70703, 14005, 93975.53, 1330.95
 24.95418, 14005, 93853.14, 1346.47
 25.18747, 14005, 94809.41, 1340.81
 24.79502, 14005, 93598.25, 1341.88
 24.56392, 14005, 92919.2, 1339.89
 25.14419, 14005, 91696.09, 1335.23
 24.8429, 14005, 92129.4, 1344.17
 24.94692, 14005, 94203.45, 1336.44
 25.2037, 14005, 95300.28, 1341.29
 25.12761, 14005, 93567.67, 1337.07
 24.85745, 14005, 93482.75, 1347.76
 25.08666, 14005, 91486.36, 1341.68
 24.57047, 14005, 94390.58, 1333.77
 24.83062, 14005, 92359.74, 1335.58
 24.53644, 14005, 95341.21, 1335.91
 25.00848, 14005, 92403.8, 1334.7
 25.13089, 14005, 90904.98, 1342.63
 25.14711, 14005, 91811.15, 1344.33
 25.10797, 14005, 90820.55, 1340.85
 24.57869, 14005, 91977.0, 1347.65
 25.28681, 14005, 91638.56, 1346.02
 25.17135, 14005, 93938.14, 1343.91
 24.95955, 14005, 90803.7, 1341.42
 24.69666, 14005, 92752.98, 1344.42
 24.89255, 14005, 95157.05, 1343.47
 24.67231, 14005, 92661.43, 1337.56
 24.92654, 14005, 93611.84, 1339.09
 24.89259, 14005, 92966.7, 1340.3
 24.99774, 14005, 94029.95, 1335.18
 25.38065, 14005, 94142.18, 1331.65
 24.81735, 14005, 94966.19, 1330.52
 25.48149, 14005, 94223.84, 1339.7
 25.07603, 14005, 94179.59, 1341.03
 24.87395, 14005, 93374.02, 1341.49
 24.8916, 14005, 93751.13, 1345.97
 24.53017, 14005, 93639.01, 1340.66
 24.86559, 14005, 93791.93, 1337.53
 24.91834, 14005, 95368.48, 1342.94
 24.83974, 14005, 94356.55, 1337.25
 25.04449, 14005, 93132.98, 1339.91
 24.75843, 14005, 91547.2, 1330.97
 24.39004, 14005, 95781.43, 1335.15
 25.40299, 14005, 93323.08, 1337.05
 24.96413, 14005, 90577.49, 1341.44
 24.46658, 14005, 92820.8, 1335.31
 24.97839, 14005, 94091.17, 1336.26
 24.70399, 14005, 95545.88, 1339.04
 25.19693, 14005, 94339.53, 1339.38
 25.06327, 14005, 95607.34, 1335.01
 25.37546, 14005, 94659.55, 1333.94
 25.4478, 14005, 94339.53, 1326.31
 24.66813, 14005, 95586.84, 1338.44
 25.09947, 14005, 96068.29, 1337.62
 24.79966, 14005, 94550.56, 1336.22
 25.1213, 14005, 93955.12, 1335.14
 25.14953, 14005, 95682.4, 1345.69
 24.73185, 14005, 94574.43, 1338.15
 24.77438, 14005, 94012.95, 1339.09
 25.33619, 14005, 92620.72, 1336.29
 24.80591, 14005, 94519.95, 1338.06
 25.07567, 14005, 93275.53, 1345.33
 25.15051, 14005, 90702.4, 1339.13
 24.79943, 14005, 92573.26, 1334.49
 25.4876, 14005, 94274.87, 1340.35
 24.53795, 14005, 92752.98, 1343.1
 25.19354, 14005, 97316.93, 1337.42
 24.67508, 14005, 93673.0, 1329.33
 24.86431, 14005, 92342.77, 1339.35
 24.78415, 14005, 92593.63, 1340.11
 24.71592, 14005, 92841.17, 1346.93
 25.10806, 14005, 94857.11, 1335.58
 25.26003, 14005, 93955.12, 1340.24
 25.26641, 14005, 92417.38, 1339.23
 24.7912, 14005, 93669.59, 1338.72
 24.96349, 14005, 94012.95, 1342.08
 25.0362, 14005, 95433.3, 1337.14
 25.21246, 14005, 96762.3, 1340.92
 24.85639, 14005, 94870.76, 1347.09
 25.19156, 14005, 95767.74, 1336.3
 25.05697, 14005, 94053.77, 1339.99
 24.77262, 14005, 93543.86, 1334.73
 25.0093, 14005, 95419.66, 1338.81
 24.39038, 14005, 95197.97, 1343.56
 24.96639, 14005, 93268.78, 1345.8
 24.90517, 14005, 96136.61, 1330.22
 24.506, 14005, 93574.44, 1337.45
 25.39672, 14005, 95682.4, 1333.23
 24.28696, 14005, 94925.28, 1334.86
 24.66463, 14005, 93893.92, 1337.51
 24.14596, 14005, 92922.61, 1338.61
 25.22082, 14005, 93343.47, 1341.21
 24.72532, 14005, 93805.55, 1342.66
 24.28573, 14005, 96314.3, 1339.4
 25.18038, 14005, 94159.23, 1331.1
 25.39216, 14005, 98709.79, 1338.93
 24.50246, 14005, 98359.46, 1336.69
 25.08152, 14005, 93581.23, 1340.21
 24.62259, 14005, 94547.2, 1342.7
 24.1937, 14005, 95443.55, 1340.66
 25.38773, 14005, 91872.07, 1339.79
 24.99228, 14005, 95361.63, 1336.31
 24.94071, 14005, 98105.45, 1332.85
 25.0994, 14005, 93948.36, 1337.85
 24.76878, 14005, 95112.73, 1347.35
 25.12309, 14005, 95767.74, 1338.82
 25.29581, 14005, 91520.16, 1342.38
 24.89374, 14005, 94812.83, 1341.83
 25.16803, 14005, 94397.41, 1341.41
 24.65505, 14005, 92573.26, 1347.35
 24.90059, 14005, 96040.98, 1335.57
 25.16601, 14005, 94407.63, 1340.51
 25.41971, 14005, 94186.43, 1340.52
 24.44287, 14005, 93740.99, 1340.71
 24.72456, 14005, 96522.84, 1331.71
 24.82012, 14005, 96044.34, 1337.59
 24.57643, 14005, 94683.41, 1339.42
 24.96517, 14005, 94485.9, 1338.62
 24.881, 14005, 94200.02, 1339.3
 24.88247, 14005, 94666.37, 1335.32
 25.20739, 14005, 92247.96, 1351.71
 24.90852, 14005, 93391.02, 1335.09
 24.91388, 14005, 93965.33, 1340.94
 24.99586, 14005, 94932.13, 1338.2
 24.99496, 14005, 94676.6, 1338.02
 25.03223, 14005, 94217.01, 1342.87
 25.00055, 14005, 95504.96, 1350.04
 24.71066, 14005, 94101.38, 1342.2
 24.70857, 14005, 94329.35, 1352.62
 25.7136, 14005, 95702.88, 1337.52
 25.06391, 14005, 91354.48, 1335.36
 25.37294, 14005, 94710.66, 1334.72
 25.03041, 14005, 95007.09, 1342.28
 25.11139, 14005, 95938.48, 1341.07
 25.22804, 14005, 93445.33, 1343.45
 24.7534, 14005, 93822.55, 1339.91
 25.14743, 14005, 92081.98, 1337.26
 25.22498, 14005, 94662.98, 1342.59
 24.90215, 14005, 94659.55, 1334.89
 25.16093, 14005, 94278.29, 1339.13
 24.99133, 14005, 93251.8, 1328.85
 25.42409, 14005, 95610.76, 1337.62
 25.19514, 14005, 93965.33, 1335.67
 24.45799, 14005, 93985.76, 1338.98
 24.72907, 14005, 95535.63, 1347.37
 25.29053, 14005, 94407.63, 1338.81
 25.17093, 14005, 94765.13, 1329.89
 24.63206, 14005, 93961.91, 1334.85
 24.796, 14005, 93635.63, 1326.65
 24.86168, 14005, 95419.66, 1336.59
 25.07331, 14005, 95007.09, 1337.59
 24.78237, 14005, 94952.52, 1339.53
 25.06688, 14005, 93516.7, 1337.65
 25.19074, 14005, 93577.85, 1332.9
 25.3314, 14005, 95706.27, 1345.26
 24.66006, 14005, 94091.17, 1341.86
 24.97472, 14005, 93200.86, 1332.94
 25.11445, 14005, 92732.6, 1345.07
 24.88417, 14005, 93880.33, 1340.65
 25.4055, 14005, 92264.88, 1341.49
 25.05378, 14005, 92105.69, 1338.11
 25.36078, 14005, 93238.2, 1343.41
 24.46153, 14005, 94482.5, 1333.12
 25.11144, 14005, 93625.41, 1337.05
 24.69677, 14005, 93048.13, 1340.3
 25.56906, 14005, 93941.55, 1341.79
 25.05109, 14005, 92186.96, 1336.94
 24.8702, 14005, 93414.8, 1339.35
 25.4428, 14005, 96372.42, 1336.96
 25.06468, 14005, 96516.0, 1338.7
 24.97924, 14005, 93557.47, 1338.91
 24.80003, 14005, 94108.18, 1339.06
 25.00074, 14005, 95935.07, 1338.33
 24.37232, 14005, 91381.51, 1335.94
 25.20339, 14005, 93995.96, 1338.15
 24.83235, 14005, 96803.37, 1335.55
 25.05688, 14005, 92359.74, 1342.03
 24.52502, 14005, 92054.88, 1340.51
 25.13183, 14005, 94686.79, 1337.71
 24.64799, 14005, 92363.12, 1343.92
 24.67803, 14005, 95566.38, 1345.35
 24.56311, 14005, 94601.65, 1337.47
 24.71957, 14005, 94901.43, 1341.13
 24.4505, 14005, 96338.27, 1337.46
 24.97409, 14005, 95552.73, 1330.34
 25.19163, 14005, 94019.74, 1327.71
 25.27276, 14005, 93961.91, 1338.08
 25.20615, 14005, 94553.98, 1335.44
 24.51876, 14005, 94053.77, 1335.12
 25.44676, 14005, 92987.05, 1339.06
 24.95096, 14005, 91784.09, 1338.09
 25.15309, 14005, 93407.97, 1335.92
 25.22885, 14005, 94932.13, 1342.24
 25.10282, 14005, 92644.46, 1333.65
 25.3049, 14005, 97567.03, 1335.86
 24.95314, 14005, 93676.38, 1333.94
 25.03271, 14005, 92302.13, 1342.18
 24.88217, 14005, 92630.91, 1334.96
 25.03179, 14005, 93523.48, 1329.96
 25.32478, 14005, 93622.01, 1337.97
 25.00315, 14005, 93628.8, 1338.0
 24.76235, 14005, 95822.41, 1338.92
 24.73992, 14005, 93713.75, 1340.71
 24.94621, 14005, 93791.93, 1338.15
 24.54538, 14005, 95273.01, 1335.37
 25.24869, 14005, 92797.09, 1345.97
 25.10501, 14005, 95545.88, 1335.47
 25.01325, 14005, 95361.63, 1331.44
 24.54518, 14005, 94833.3, 1330.45
 24.71045, 14005, 95481.07, 1341.03
 24.97405, 14005, 95808.72, 1335.54
 24.52498, 14005, 95453.76, 1340.33
 25.24622, 14005, 95457.19, 1336.86
 24.76004, 14005, 96105.86, 1339.38
 25.04297, 14005, 92186.96, 1344.35
 25.32519, 14005, 95501.53, 1341.37
 24.88402, 14005, 93819.13, 1340.75
 25.27123, 14005, 94673.2, 1341.56
 25.27201, 14005, 93139.79, 1343.39
 25.52573, 14005, 95330.97, 1338.91
 25.15609, 14005, 94040.13, 1343.03
 25.11713, 14005, 95928.21, 1337.65
 25.16166, 14005, 93540.48, 1342.41
 25.12082, 14005, 93129.59, 1338.46
 24.84907, 14005, 95453.76, 1335.43
 25.09656, 14005, 91652.09, 1340.3
 25.40681, 14005, 94925.28, 1337.31
 25.15133, 14005, 94291.92, 1335.62
 25.15027, 14005, 92661.43, 1326.65
 25.45614, 14005, 95487.86, 1327.66
 25.07429, 14005, 92854.73, 1340.29
 25.09098, 14005, 92458.02, 1338.08
 24.58339, 14005, 94996.85, 1335.67
 24.64983, 14005, 96017.03, 1336.55
 24.5214, 14005, 93224.66, 1345.83
 25.10493, 14005, 96676.77, 1335.92
 24.99223, 14005, 93513.29, 1329.47
 25.24238, 14005, 93238.2, 1340.51
 25.13315, 14005, 95269.59, 1331.53
 25.05189, 14005, 92864.92, 1337.59
 24.72121, 14005, 94799.23, 1336.77
 25.42271, 14005, 93628.8, 1337.87
 24.64115, 14005, 96960.8, 1338.92
 25.2636, 14005, 94155.8, 1326.9
 24.80048, 14005, 94506.34, 1338.66
 24.9831, 14005, 92356.34, 1342.88
 25.17671, 14005, 92156.48, 1342.95
 24.74579, 14005, 97299.76, 1349.8
 24.9131, 14005, 94720.86, 1344.33
 24.56577, 14005, 93849.73, 1329.17
 24.82865, 14005, 93842.94, 1334.58
 24.9112, 14005, 97467.66, 1333.35
 25.08101, 14005, 95614.16, 1334.96
 25.25478, 14005, 95986.29, 1338.77
 24.86905, 14005, 93200.86, 1336.13
 24.29276, 14005, 96126.38, 1327.82
 25.03814, 14005, 93234.81, 1342.13
 25.36235, 14005, 96410.03, 1335.22
 24.92818, 14005, 94074.19, 1337.0
 25.0174, 14005, 93941.55, 1341.47
 25.03304, 14005, 92471.56, 1338.21
 25.33875, 14005, 93448.74, 1336.6
 24.81913, 14005, 95829.2, 1335.41
 25.34592, 14005, 93659.38, 1344.36
 25.19824, 14005, 94142.18, 1336.76
 24.57395, 14005, 95266.2, 1335.42
 24.89879, 14005, 93632.2, 1339.13
 25.07965, 14005, 93329.9, 1340.28
 24.85521, 14005, 94935.48, 1339.88
 25.05754, 14005, 93119.41, 1345.25
 24.81653, 14005, 94918.47, 1338.46
 25.15923, 14005, 91641.93, 1343.62
 24.79777, 14005, 94104.77, 1327.58
 24.74411, 14005, 96088.73, 1337.83
 24.90956, 14005, 92583.44, 1337.84
 25.4085, 14005, 96218.59, 1336.59
 24.9767, 14005, 89946.76, 1339.02
 25.25383, 14005, 94251.08, 1332.67
 25.11461, 14005, 94363.37, 1334.28
 24.97646, 14005, 92139.54, 1344.79
 24.76117, 14005, 96960.8, 1333.14
 24.5274, 14005, 94271.49, 1333.93
 25.35625, 14005, 96710.99, 1338.76
 24.42481, 14005, 95788.22, 1329.88
 25.39719, 14005, 95034.34, 1335.78
 24.98705, 14005, 94898.01, 1334.3
 25.03965, 14005, 95870.2, 1337.57
 25.05783, 14005, 94765.13, 1332.44
 25.042, 14005, 94363.37, 1342.73
 25.10124, 14005, 97063.49, 1324.56
 25.28672, 14005, 96977.92, 1343.16
 24.53781, 14005, 95805.29, 1336.37
 24.95037, 14005, 95266.2, 1340.69
 25.00882, 14005, 94639.1, 1333.61
 24.90415, 14005, 94377.0, 1333.28
 25.3456, 14005, 93615.22, 1340.97
 25.46338, 14005, 91763.77, 1342.4
 25.36466, 14005, 92471.56, 1337.35
 24.70231, 14005, 91868.7, 1339.87
 24.90055, 14005, 94414.43, 1337.44
 24.84143, 14005, 94261.27, 1337.14
 25.34061, 14005, 91834.81, 1340.18
 25.13784, 14005, 92902.23, 1340.54
 25.10176, 14005, 94445.06, 1343.03
 24.97601, 14005, 93533.66, 1341.69
 24.86643, 14005, 93041.34, 1339.1
 25.20656, 14005, 93346.88, 1336.05
 24.85535, 14005, 95907.77, 1338.29
 25.50927, 14005, 95713.13, 1345.27
 24.95315, 14005, 92552.96, 1338.93
 25.03573, 14005, 96338.27, 1339.63
 24.97818, 14005, 93346.88, 1339.67
 24.48575, 14005, 92942.92, 1333.04
 25.05377, 14005, 94462.09, 1332.24
 25.07038, 14005, 96447.63, 1338.21
 24.5578, 14005, 96242.55, 1331.88
 24.87202, 14005, 92705.49, 1337.83
 24.5019, 14005, 94509.72, 1334.56
 25.21559, 14005, 96317.73, 1339.13
 25.35052, 14005, 94979.77, 1333.8
 24.98561, 14005, 96119.52, 1330.89
 24.77477, 14005, 94622.11, 1336.37
 25.52272, 14005, 96981.35, 1340.83
 24.97688, 14005, 93027.74, 1337.56
 25.27678, 14005, 93554.06, 1344.9
 25.00846, 14005, 94843.52, 1326.62
 25.17015, 14005, 93516.7, 1338.78
 25.53292, 14005, 94393.99, 1341.03
 25.15338, 14005, 93781.75, 1329.73
 24.48753, 14005, 92224.21, 1339.74
 25.03015, 14005, 95286.61, 1341.67
 24.67642, 14005, 96423.73, 1331.99
 24.78292, 14005, 93102.46, 1335.54
 24.99391, 14005, 94114.98, 1336.13
 24.9308, 14005, 92430.88, 1333.52
 24.52937, 14005, 93054.95, 1338.68
 25.06707, 14005, 93659.38, 1345.23
 24.5428, 14005, 95750.67, 1332.34
